Acc,0.253648,9.705635,1.732466, 
Gyro,-0.490000,-0.070000,-0.490000, 
Magn,-37.040325,77.914917,-37.388397, 
Acc,0.110074,9.712814,1.629570, 
Gyro,8.190000,-0.350000,-0.070000, 
Magn,-37.233562,72.873474,-40.523754, 
Acc,0.138789,9.717600,1.572141, 
Gyro,6.160000,-2.100000,-0.350000, 
Magn,-36.908104,74.183342,-37.349838, 
Acc,0.138789,9.729565,1.732466, 
Gyro,3.080000,-0.770000,-0.210000, 
Magn,-37.414551,79.034050,-37.748249, 
Acc,0.143574,9.607526,1.557783, 
Gyro,2.380000,-0.560000,-0.210000, 
Magn,-39.334244,78.298607,-38.005947, 
Acc,0.189040,9.559668,1.880826, 
Gyro,1.260000,-2.940000,-0.280000, 
Magn,-36.487530,77.034386,-36.707077, 
Acc,0.136396,9.588383,1.631963, 
Gyro,3.150000,-2.310000,-0.350000, 
Magn,-39.767628,76.765007,-39.396385, 
Acc,0.105288,9.614705,1.136631, 
Gyro,-5.950000,-0.350000,-1.190000, 
Magn,-37.470318,75.061897,-38.311817, 
Acc,0.098109,10.011928,1.751609, 
Gyro,-20.230000,2.800000,-3.010000, 
Magn,-36.909744,77.103058,-36.972443, 
Acc,-0.043072,9.971248,2.179939, 
Gyro,-53.900002,1.890000,-4.760000, 
Magn,-38.900082,76.352730,-39.335091, 
Acc,-0.043072,9.231839,3.170603, 
Gyro,-42.420002,-0.350000,-4.550000, 
Magn,-38.582909,70.421822,-43.052097, 
Acc,-0.007179,9.119372,3.455359, 
Gyro,-23.940001,-3.150000,-2.030000, 
Magn,-36.972370,71.730545,-43.531826, 
Acc,0.040679,8.971012,4.022479, 
Gyro,-4.550000,-3.360000,0.420000, 
Magn,-39.666245,71.348251,-47.226379, 
Acc,0.028715,9.107409,3.615684, 
Gyro,1.260000,-2.520000,0.840000, 
Magn,-40.576180,71.751610,-48.550644, 
Acc,0.172289,9.289269,3.390751, 
Gyro,7.210000,-2.870000,0.280000, 
Magn,-37.326977,69.374184,-46.049942, 
Acc,0.117252,9.277305,3.481681, 
Gyro,8.750000,-2.730000,0.280000, 
Magn,-39.128895,69.144318,-46.639362, 
Acc,0.078966,9.248590,3.323749, 
Gyro,9.100000,-1.750000,0.280000, 
Magn,-36.195198,70.258896,-44.639023, 
Acc,0.083752,9.260554,3.189746, 
Gyro,7.700000,-1.120000,0.140000, 
Magn,-40.399708,74.149239,-45.182899, 
Acc,0.083752,9.334735,3.318964, 
Gyro,8.750000,0.070000,0.350000, 
Magn,-37.976959,71.353409,-44.993809, 
Acc,0.215362,8.714972,3.395537, 
Gyro,19.460001,3.010000,0.140000, 
Magn,-39.076199,70.195763,-46.593513, 
Acc,0.141182,9.614705,2.907383, 
Gyro,42.980000,9.800000,-1.470000, 
Magn,-40.595367,75.506973,-45.221283, 
Acc,0.165111,9.708028,2.036365, 
Gyro,32.060001,6.580000,0.070000, 
Magn,-37.702335,77.732117,-39.799526, 
Acc,-0.021536,9.440022,1.610427, 
Gyro,12.180000,2.940000,0.280000, 
Magn,-37.702011,73.491989,-39.850231, 
Acc,0.067001,9.456773,1.732466, 
Gyro,-1.330000,-0.560000,-0.070000, 
Magn,-39.230278,74.561081,-38.809364, 
Acc,0.100502,9.760673,1.531461, 
Gyro,-6.020000,-0.070000,-0.770000, 
Magn,-37.024986,74.718300,-38.515896, 
Acc,0.028715,9.571632,1.710929, 
Gyro,-7.490000,0.070000,-0.560000, 
Magn,-37.431320,76.390244,-37.515865, 
Acc,0.047858,9.662563,2.053115, 
Gyro,-8.190000,0.210000,-0.700000, 
Magn,-40.537128,76.638359,-38.852936, 
Acc,0.050251,9.557275,2.141653, 
Gyro,-9.100000,-0.420000,-0.490000, 
Magn,-37.709251,75.370163,-38.115387, 
Acc,0.045465,9.679314,2.077044, 
Gyro,-14.910000,1.680000,-0.420000, 
Magn,-40.699898,73.963821,-42.970783, 
Acc,0.028715,9.490273,2.306763, 
Gyro,-9.380000,1.540000,-0.350000, 
Magn,-39.097919,75.830299,-41.388977, 
Acc,0.059823,9.595561,2.349836, 
Gyro,-3.430000,-0.630000,-0.420000, 
Magn,-37.276836,71.824013,-40.288944, 
Acc,0.076573,9.530953,2.479053, 
Gyro,-1.120000,-0.840000,-0.420000, 
Magn,-38.453968,72.529678,-42.258755, 
Acc,0.093323,9.691278,2.187118, 
Gyro,-5.880000,-0.980000,-0.560000, 
Magn,-38.325455,74.357658,-42.636505, 
Acc,0.069394,9.547704,2.479053, 
Gyro,-0.560000,-1.190000,-0.350000, 
Magn,-41.378998,75.377342,-45.098824, 
Acc,0.067001,9.533346,2.404873, 
Gyro,1.610000,-0.840000,-0.560000, 
Magn,-38.565712,73.345505,-42.113388, 
Acc,0.021536,9.509417,2.471874, 
Gyro,1.120000,-0.490000,-0.560000, 
Magn,-38.700142,74.716125,-40.327477, 
Acc,0.078966,9.490273,2.447945, 
Gyro,1.190000,-0.210000,-0.350000, 
Magn,-36.261944,73.243683,-40.044083, 
Acc,0.076573,9.435237,2.469481, 
Gyro,-5.530000,0.700000,-0.350000, 
Magn,-39.578857,73.526131,-41.513836, 
Acc,0.081359,9.440022,2.428802, 
Gyro,-1.820000,1.260000,-0.350000, 
Magn,-39.181511,72.132080,-41.623432, 
Acc,0.040679,9.566847,2.352229, 
Gyro,2.100000,-0.910000,-0.280000, 
Magn,-36.314209,72.472107,-38.918831, 
Acc,0.057430,9.538132,2.323514, 
Gyro,1.470000,-1.120000,-0.280000, 
Magn,-39.605366,75.120468,-41.511410, 
Acc,0.122038,9.492666,2.280442, 
Gyro,-3.990000,-0.560000,-0.630000, 
Magn,-39.646004,76.711830,-41.929970, 
Acc,0.105288,9.545310,2.412051, 
Gyro,-0.700000,-0.980000,-0.630000, 
Magn,-39.810444,76.476212,-41.830452, 
Acc,0.105288,9.518989,2.325907, 
Gyro,0.770000,-0.350000,-0.350000, 
Magn,-35.739044,75.276901,-39.827347, 
Acc,0.050251,9.578811,2.313942, 
Gyro,0.560000,-0.070000,-0.490000, 
Magn,-40.918674,75.596466,-42.539719, 
Acc,0.045465,9.602740,2.321121, 
Gyro,-0.350000,-0.280000,-0.630000, 
Magn,-41.784470,77.609032,-41.756603, 
Acc,-0.035894,9.729565,2.223012, 
Gyro,2.730000,-0.350000,-0.420000, 
Magn,-37.670338,72.659309,-42.381210, 
Acc,0.002393,9.662563,2.124902, 
Gyro,0.280000,-1.120000,-0.350000, 
Magn,-39.709011,74.617867,-40.758694, 
Acc,0.064609,9.566847,2.366586, 
Gyro,0.840000,-0.280000,-0.630000, 
Magn,-39.634945,73.794106,-42.026703, 
Acc,0.059823,9.511809,2.258905, 
Gyro,1.330000,-0.350000,-0.420000, 
Magn,-36.941498,73.896530,-39.503242, 
Acc,0.078966,9.447201,2.467088, 
Gyro,2.940000,-0.420000,-0.350000, 
Magn,-40.760265,74.510681,-42.452881, 
Acc,0.043072,9.533346,2.383337, 
Gyro,0.770000,-0.210000,-0.350000, 
Magn,-38.054443,73.015793,-40.352844, 
Acc,0.102895,9.559668,2.321121, 
Gyro,0.140000,0.000000,-0.350000, 
