-268;-87;89
-165;49;104
-63;140;106
-63;140;106
23;226;106
94;239;128
176;133;161
268;90;188
316;89;218
316;89;218
294;213;263
264;350;310
171;296;333
35;116;359
35;116;359
-19;-50;393
58;-238;415
184;-243;422
297;224;435
297;224;435
295;367;429
190;-59;450
312;-86;437
402;-140;354
440;120;280
440;120;280
457;336;259
412;175;210
359;161;129
400;133;32
400;133;32
406;5;-70
368;-262;-142
244;-372;-175
78;-284;-169
-42;-194;-164
-42;-194;-164
-130;-125;-186
-214;-59;-230
-305;6;-252
-380;115;-244
-380;115;-244
-425;228;-255
-482;121;-310
-551;-64;-384
-624;-70;-429
-624;-70;-429
-684;54;-405
-669;238;-324
-577;422;-241
-430;388;-223
-264;120;-265
-264;120;-265
-197;-156;-339
-277;-137;-401
-472;443;-406
-633;221;-409
-633;221;-409
-717;-254;-487
-762;-18;-539
-1053;-538;-562
-1270;-549;-526
-1148;-281;-467
-1148;-281;-467
-1054;-241;-471
-1001;-69;-462
-948;62;-437
-930;-44;-390
-930;-44;-390
-981;-376;-301
-1037;-637;-209
-1047;-669;-137
-1061;-559;-88
-1072;-352;-49
-1072;-352;-49
-1012;-131;-39
-892;-31;-63
-749;24;-73
-644;90;-45
-644;90;-45
-559;110;9
-507;90;68
-483;58;132
-492;47;187
-492;47;187
-440;306;219
-380;449;224
-372;346;230
-349;56;282
-321;-405;360
-321;-405;360
-275;-217;427
-213;397;415
-353;186;389
-236;398;406
-236;398;406
-67;307;320
30;182;233
96;205;159
89;-9;103
92;-132;21
92;-132;21
62;-3;-106
-45;116;-208
-115;81;-281
-289;-267;-333
-289;-267;-333
-462;-272;-338
-617;-178;-334
-764;-135;-349
-886;-169;-353
-953;-200;-359
-953;-200;-359
-985;-138;-381
-1018;-89;-384
-1079;-152;-370
-1117;-144;-347
-1117;-144;-347
-1114;-56;-331
-1104;65;-329
-1067;127;-333
-984;137;-321
-984;137;-321
-798;257;-296
-541;487;-327
-437;73;-384
-342;-201;-351
-288;14;-281
-288;14;-281
-420;325;-224
-585;721;-166
-548;239;-193
-521;338;-230
-521;338;-230
-531;242;-218
-629;-214;-237
-726;-201;-219
-615;-160;-236
-479;-140;-289
-479;-140;-289
-359;-6;-301
-299;-75;-289
-266;-12;-221
-313;-145;-131
-313;-145;-131
-386;-245;-41
-369;-320;28
-289;-355;66
-205;-241;76
-125;-53;75
-125;-53;75
-11;83;55
97;172;26
136;117;6
77;-77;16
77;-77;16
101;58;86
111;174;142
102;36;193
133;176;264
133;176;264
32;314;291
-160;267;327
-241;125;374
-112;-136;377
52;-382;333
52;-382;333
85;-279;328
133;361;379
-30;221;404
-88;150;414
-88;150;414
60;-35;280
280;-250;109
424;-23;11
397;-150;11
339;-321;47
339;-321;47
377;99;-33
363;267;-161
294;-5;-242
119;-374;-270
119;-374;-270
-91;-427;-262
-243;-307;-262
-292;-203;-293
-312;-130;-336
-361;-60;-347
-361;-60;-347
-314;356;-344
-391;237;-370
-447;4;-345
-444;49;-302
-444;49;-302
-486;157;-296
-561;202;-297
-600;332;-284
-542;381;-238
-542;381;-238
-423;383;-207
-311;242;-217
-206;19;-202
-170;-135;-148
-319;153;-13
-319;153;-13
-350;345;66
-276;59;37
-153;431;26
-178;-134;25
-178;-134;25
-327;-431;57
-398;-355;92
-333;-410;34
-243;-29;-20
-141;42;-69
-141;42;-69
-104;-115;-130
-49;-68;-139
-4;-150;-112
-41;-318;-72
-41;-318;-72
-121;-406;-42
-90;-379;-12
-40;-164;-45
-15;-192;-65
100;-92;-32
100;-92;-32
203;-23;-14
221;21;-2
186;-52;25
167;-102;64
167;-102;64
193;-104;96
213;-53;111
185;53;121
90;175;124
90;175;124
-91;182;147
-232;89;192
-215;19;207
-116;8;200
-17;454;235
-17;454;235
45;744;257
-47;152;232
46;42;179
178;-342;104
178;-342;104
265;-108;119
294;336;222
242;127;300
198;140;237
176;158;67
176;158;67
204;-122;-97
161;-644;-191
29;-695;-171
-39;-296;-104
-39;-296;-104
-114;-54;-120
-164;-91;-191
-164;-15;-218
-168;80;-197
-168;80;-197
-197;71;-171
-264;31;-130
-335;79;-81
-356;210;-84
-365;193;-146
-365;193;-146
-344;353;-184
-280;553;-198
-257;587;-229
-275;361;-243
-275;361;-243
-319;-9;-231
-457;-16;-170
-473;476;-117
-438;166;-172
-392;346;-171
-392;346;-171
-437;-244;-136
-516;-735;-134
-449;-463;-127
-373;-180;-154
-373;-180;-154
-292;-42;-178
-165;130;-203
-86;-48;-248
-15;-44;-266
-19;-390;-246
-19;-390;-246
-52;-650;-220
-87;-664;-166
-84;-376;-115
-133;-331;-112
-133;-331;-112
-96;-199;-106
-60;-117;-104
-45;-163;-86
5;-122;-22
5;-122;-22
86;-111;46
211;-118;77
332;-160;77
396;-161;100
381;-94;173
381;-94;173
297;-122;271
205;-114;382
244;-3;483
363;-78;507
363;-78;507
476;62;513
601;739;566
573;336;611
667;-17;624
831;-184;579
831;-184;579
877;-17;493
874;576;434
992;450;384
1182;-36;201
1182;-36;201
1181;-524;38
1093;-552;-18
893;-552;-25
643;-373;-1
423;-201;7
423;-201;7
203;-54;-22
106;367;-66
2;380;-141
-128;293;-177
-128;293;-177
-139;547;-164
-185;320;-194
-302;265;-247
-380;338;-269
-380;338;-269
-416;235;-298
-456;54;-282
-432;-210;-261
-415;-276;-303
-512;-433;-360
-512;-433;-360
-702;-664;-383
-911;-614;-330
-908;-69;-280
-833;-677;-405
-833;-677;-405
-755;-328;-461
-853;-297;-438
-998;-151;-373
-1034;-296;-322
-885;-301;-281
-885;-301;-281
-663;-403;-274
-518;-254;-293
-483;-167;-292
-489;-264;-233
-489;-264;-233
-441;-510;-174
-345;-400;-153
-239;-390;-146
-190;-263;-127
-190;-263;-127
-149;-212;-83
-47;-92;-33
-34;-103;-13
6;-58;35
92;-3;95
92;-3;95
192;-16;142
290;-22;165
342;-75;173
317;-184;193
317;-184;193
248;-171;255
137;-50;357
94;113;452
136;130;470
271;-5;455
271;-5;455
377;160;491
328;574;575
182;190;624
220;65;544
220;65;544
154;-113;320
24;-183;147
-96;-63;136
78;-119;48
165;87;-181
165;87;-181
136;75;-303
32;129;-301
-170;181;-220
-353;260;-157
-353;260;-157
-434;209;-153
-448;127;-193
-471;150;-242
-479;167;-241
-479;167;-241
-408;241;-209
-400;233;-212
-339;141;-223
-291;96;-217
-300;110;-175
-300;110;-175
-267;45;-99
-198;90;-44
-133;90;-40
-84;-6;-56
-84;-6;-56
-124;-110;-72
-257;-86;-79
-444;81;-16
-511;762;67
-390;302;-73
-390;302;-73
-429;-116;-177
-548;-135;-142
-593;-393;-148
-509;-116;-178
-509;-116;-178
-412;86;-230
-289;-123;-210
-194;-264;-162
-120;-566;-182
-109;-509;-195
-109;-509;-195
-118;-634;-173
-71;-783;-153
8;-749;-158
99;-592;-137
99;-592;-137
152;-352;-90
159;-272;-52
209;-158;-11
318;89;-9
318;89;-9
375;12;-43
465;114;-28
516;293;9
493;227;39
412;185;89
412;185;89
284;104;163
143;243;262
69;474;373
146;450;427
146;450;427
387;139;418
589;-34;429
650;172;536
614;518;681
391;-202;792
391;-202;792
433;-74;760
667;-272;612
954;15;493
1085;130;444
1085;130;444
1242;-331;396
1351;178;253
1344;227;143
1283;24;86
1094;-368;58
1094;-368;58
910;-407;52
775;-208;24
664;-37;-13
547;-53;-47
547;-53;-47
438;-108;-70
398;132;-88
255;0;-146
148;-160;-180
148;-160;-180
70;27;-188
-70;88;-197
-183;334;-210
-273;423;-201
-257;454;-171
-257;454;-171
-179;421;-211
-150;259;-286
-208;-45;-338
-418;299;-307
-418;299;-307
-505;679;-281
-454;150;-342
-457;54;-365
-582;-587;-326
-508;-477;-284
-508;-477;-284
-421;-204;-305
-417;-253;-314
-285;-76;-263
-227;-35;-203
-227;-35;-203
-274;-82;-127
-367;-360;-44
-334;-495;19
-205;-451;34
-118;-252;19
-118;-252;19
-110;16;35
-102;197;89
-51;177;158
105;357;191
105;357;191
145;80;168
236;-73;201
304;-241;241
308;-255;268
308;-255;268
282;-127;303
253;126;347
228;264;377
122;138;415
49;-108;467
49;-108;467
67;-326;488
124;8;483
225;926;472
137;650;425
137;650;425
149;197;404
369;-420;325
497;-649;247
607;-54;241
638;63;220
638;63;220
628;181;137
602;319;47
595;139;-40
528;-377;-139
528;-377;-139
395;-528;-174
218;-237;-139
67;167;-109
-45;405;-105
-162;354;-117
-162;354;-117
-250;286;-126
-290;183;-139
-385;-164;-186
-467;-175;-226
-467;-175;-226
-564;-16;-246
-606;132;-263
-635;393;-306
-674;646;-317
-674;646;-317
-660;698;-335
-530;457;-390
-408;-108;-449
-488;-221;-452
-630;288;-354
-630;288;-354
-621;268;-334
-593;270;-343
-636;-296;-305
-650;-438;-277
-650;-438;-277
-498;-303;-277
-435;-147;-290
-374;64;-263
-363;74;-229
-366;10;-187
-366;10;-187
-411;-153;-130
-434;-334;-75
-367;-355;-52
-277;-335;-48
-277;-335;-48
-212;-261;-37
-211;-215;2
-197;-106;76
-74;77;137
-74;77;137
14;66;130
72;-85;147
164;28;216
232;34;253
260;88;254
260;88;254
218;250;258
110;453;291
-79;445;351
-202;242;389
-202;242;389
-131;-187;393
65;-377;368
254;293;383
433;737;385
369;13;394
369;13;394
561;-412;339
753;-549;211
855;51;157
761;340;194
761;340;194
581;262;204
506;191;119
552;51;-11
641;-393;-158
646;-804;-268
646;-804;-268
534;-620;-294
376;-268;-263
221;-72;-229
72;-61;-237
72;-61;-237
-62;-107;-245
-134;75;-248
-277;94;-279
-361;164;-294
-361;164;-294
-373;34;-282
-385;-43;-279
-383;7;-301
-396;214;-286
-358;323;-224
-358;323;-224
-267;254;-200
-100;144;-207
35;-33;-218
-66;46;-224
-66;46;-224
-295;781;-164
-322;371;-151
-264;4;-151
-377;-426;-96
-514;-607;-81
-514;-607;-81
-535;-278;-74
-388;-65;-109
-258;-86;-136
-133;-78;-105
-133;-78;-105
-117;-236;-89
-115;-217;-95
-148;-455;-97
-142;-559;-57
-142;-559;-10
-132;-540;-10
-142;-430;17
-154;-338;26
-98;-145;63
-58;-31;70
-58;-31;70
-72;-75;65
-6;-48;112
54;-84;173
54;-111;200
54;-111;200
58;-92;220
51;-77;261
83;53;300
100;144;323
33;-7;350
33;-7;350
-36;-268;394
6;-334;400
100;51;380
129;461;345
129;461;345
103;167;314
212;-7;278
370;-340;186
566;-276;71
629;69;34
629;69;34
556;182;114
491;203;175
407;170;156
430;5;72
430;5;72
481;-273;-49
471;-421;-141
404;-303;-168
306;-134;-154
306;-134;-154
193;-83;-131
160;68;-127
80;53;-184
2;7;-233
-76;-37;-249
-76;-37;-249
-177;-63;-264
-273;-138;-270
-346;-130;-273
-421;-90;-291
-421;-90;-291
-406;-208;-260
-299;-173;-252
-206;-193;-314
-220;-201;-357
-302;-44;-302
-302;-44;-302
-479;516;-175
-422;355;-183
-373;-5;-210
-496;-75;-159
-496;-75;-159
-655;-297;-126
-596;-195;-122
-490;168;-162
-342;66;-186
-199;117;-155
-199;117;-155
-135;-67;-150
-95;-128;-134
-116;-292;-77
-91;-347;-6
-91;-347;-6
-46;-253;34
-32;-261;38
12;-228;44
97;-47;41
97;-47;41
119;34;45
193;91;97
299;71;163
371;57;186
412;-62;188
412;-62;188
450;-144;212
438;-63;253
390;100;284
254;160;309
254;160;309
101;96;357
12;39;399
69;-218;387
188;-220;355
308;236;351
308;236;351
214;299;362
170;-114;435
269;109;394
364;-148;261
364;-148;261
396;78;187
320;621;228
214;244;263
164;140;190
153;-1;56
153;-1;56
213;-390;-91
226;-576;-221
111;-416;-296
-63;-194;-293
-63;-194;-293
-225;81;-263
-425;-19;-243
-509;-120;-236
-560;-38;-259
-560;-38;-259
-643;166;-309
-682;254;-369
-665;99;-427
-691;90;-464
-717;146;-450
-717;146;-450
-690;113;-386
-614;69;-335
-536;33;-357
-522;-48;-402
-522;-48;-402
-551;13;-397
-618;158;-365
-791;352;-290
-895;734;-211
-886;199;-241
-886;199;-241
-839;495;-234
-906;-329;-227
-919;-442;-228
-758;-263;-246
-758;-263;-246
-609;-185;-281
-443;-49;-254
-340;-107;-218
-247;-144;-206
-172;-235;-194
-172;-235;-194
-70;-402;-155
-27;-321;-126
21;-404;-74
97;-291;-41
97;-291;-41
98;-353;-24
109;-224;20
200;-198;56
298;-179;59
298;-179;59
363;-197;59
396;-237;77
440;-127;106
486;21;137
473;-3;193
473;-3;193
334;-126;266
252;-151;336
335;-187;365
509;-205;328
509;-205;328
677;-99;295
741;-18;344
731;321;438
584;301;486
663;-33;472
663;-33;472
925;125;375
898;168;389
654;102;491
555;-56;521
555;-56;521
658;-45;395
936;-125;171
951;-536;-100
794;-538;-277
628;-360;-256
628;-360;-256
485;-409;-132
343;-391;-65
202;-418;-89
84;-252;-123
84;-252;-123
-4;-72;-152
-40;26;-204
-86;59;-268
-139;7;-264
-139;7;-264
-216;58;-198
-243;104;-117
-126;199;-96
-18;314;-171
-16;182;-286
-16;182;-286
-181;-80;-271
-489;254;-128
-596;292;-103
-717;-133;-89
-717;-133;-89
-1004;-26;-90
-919;-341;-167
-727;38;-289
-691;107;-382
-653;-41;-349
-653;-41;-349
-574;-41;-295
-476;-31;-241
-440;116;-175
-429;-204;-115
-429;-204;-115
-321;-246;-52
-185;-216;-8
-122;-218;10
-81;-140;35
-25;-130;61
-25;-130;61
86;-64;74
239;37;101
348;200;157
422;138;224
422;138;224
509;41;280
560;40;324
626;152;353
606;212;385
606;212;385
562;84;418
530;128;473
696;10;537
931;31;581
1107;30;602
1107;30;602
1121;423;616
1227;8;678
1489;-174;676
1680;45;614
1680;45;614
1617;-22;577
1271;130;646
1140;89;702
1086;10;557
1172;-233;282
1172;-233;282
1240;-513;33
1220;-570;-124
1102;-233;-174
908;-249;-131
908;-249;-131
747;-196;-41
606;-65;34
462;50;37
303;205;11
303;205;11
164;331;-23
59;433;-82
-18;392;-144
-192;483;-201
-381;573;-225
-381;573;-225
-379;536;-248
-357;301;-318
-502;30;-392
-749;62;-447
-749;62;-447
-1085;324;-449
-1206;454;-461
-1289;117;-546
-1458;244;-585
-1751;113;-621
-1751;113;-621
-1971;113;-671
-2022;-71;-755
-1992;-129;-755
-1917;-60;-722
-1917;-60;-722
-1939;4;-685
-1888;108;-633
-1748;225;-576
-1588;-50;-487
-1419;-488;-359
-1419;-488;-359
-1267;-561;-256
-1145;-479;-205
-1028;-371;-155
-871;-211;-95
-871;-211;-95
-685;-23;-68
-487;84;-62
-292;209;-13
-108;141;44
-108;141;44
71;-16;97
229;52;161
364;153;218
416;239;276
396;145;373
396;145;373
477;-103;459
753;-323;490
1114;-261;493
1409;52;573
1409;52;573
1548;50;679
1508;-601;779
1580;-634;802
1842;-447;702
2008;-184;611
2008;-184;611
2112;-3;636
2108;-239;706
2087;-183;703
2036;74;641
2036;74;641
2041;187;503
2080;-322;342
2049;-835;212
1936;-938;127
1936;-938;127
1779;-636;93
1600;-368;101
1457;-223;114
1344;-111;117
1181;-34;111
1181;-34;111
1025;-2;94
898;-57;42
772;-69;-31
582;56;-81
582;56;-81
353;165;-82
249;161;-73
282;104;-151
292;9;-284
141;153;-340
141;153;-340
-60;651;-294
-200;484;-295
-363;119;-308
-378;-182;-284
-378;-182;-284
-441;-314;-316
-528;-155;-325
-667;-127;-261
-686;-76;-189
-655;48;-177
-655;48;-177
-599;107;-190
-530;-63;-176
-456;-341;-138
-363;-469;-105
-363;-469;-105
-276;-390;-74
-211;-204;-58
-205;-64;-43
-181;75;5
-181;75;5
-93;141;38
1;101;26
95;59;8
166;-48;24
219;-51;68
219;-51;68
273;161;88
304;341;65
192;291;27
-8;300;33
-8;300;33
-164;125;62
-153;-452;58
-4;-512;39
158;291;25
180;576;80
180;576;80
107;57;185
113;-497;292
343;-814;359
598;-294;354
598;-294;354
720;175;349
776;55;362
875;149;364
900;278;356
961;190;304
961;190;304
993;-519;199
900;-837;101
737;-598;54
535;-234;55
535;-234;55
363;14;66
227;46;58
113;24;48
17;-37;42
17;-37;42
-25;1;7
-87;-4;-86
-167;-115;-192
-183;-118;-265
-284;119;-323
-284;119;-323
-387;410;-303
-286;458;-270
-120;423;-335
-5;74;-418
-5;74;-418
-12;-126;-441
-30;458;-318
-94;596;-239
-142;658;-223
-170;13;-161
-170;13;-161
-281;-401;-99
-122;-134;-58
-11;-201;-73
54;-135;-42
54;-135;-42
114;16;8
154;-21;96
155;-287;189
231;-441;247
344;-387;259
344;-387;259
422;-200;256
500;-40;269
573;-1;291
652;36;292
652;36;292
762;36;280
843;13;274
872;-100;284
881;-239;320
881;-239;320
876;-311;359
857;-227;413
815;-77;453
672;-31;467
507;-90;469
507;-90;469
360;-170;462
305;-205;445
393;-59;374
405;152;315
405;152;315
356;221;363
368;-34;409
654;-449;404
974;-559;395
1032;-384;465
1032;-384;465
959;-284;570
996;-28;583
1076;115;524
979;11;427
979;11;427
909;-288;258
796;-438;84
697;-472;-14
651;-229;-33
651;-229;-33
565;-254;-20
467;-164;0
366;-76;-2
252;-5;-30
105;-80;-76
105;-80;-76
-37;-194;-125
-111;-115;-171
-221;-38;-241
-410;137;-256
-410;137;-256
-456;151;-209
-294;170;-254
-131;167;-392
-99;17;-493
-99;382;-512
-99;382;-512
-86;545;-490
96;266;-534
63;106;-463
-168;-43;-246
-168;-43;-246
-151;247;-67
-35;405;-44
-52;330;-103
17;314;-52
89;302;23
89;302;23
113;279;94
84;152;188
62;-107;282
146;-221;349
146;-221;349
269;-372;372
382;-432;344
475;-383;306
502;-310;286
530;-239;282
530;-239;282
576;-81;284
610;44;283
600;71;294
596;-71;328
596;-71;328
573;-179;393
540;-96;473
552;-163;504
452;-293;486
452;-293;486
339;-89;494
232;64;520
64;-152;537
130;-89;530
416;409;518
416;409;518
436;181;496
427;-12;479
579;-226;424
777;-284;349
777;-284;349
955;110;319
860;-130;355
797;-121;365
729;9;286
731;95;225
731;95;225
803;-13;132
774;-304;-16
585;-425;-130
401;-268;-138
401;-268;-138
246;-102;-88
153;-24;-60
47;45;-54
-23;75;-63
-23;75;-63
-67;25;-84
-127;-54;-135
-162;50;-216
-193;310;-271
-256;464;-271
-256;464;-271
-276;573;-201
-142;470;-174
103;422;-272
147;182;-433
147;182;-433
57;91;-532
-115;633;-505
-109;886;-465
47;477;-500
-37;3;-420
-37;3;-420
25;-222;-279
248;-181;-164
370;-234;-143
457;-245;-83
457;-245;-83
591;-346;23
599;-456;82
597;-495;132
573;-681;187
603;-714;236
603;-714;236
645;-501;268
658;-329;278
647;-192;297
677;-106;320
677;-106;320
725;-99;323
772;-120;318
797;-215;331
813;-217;332
813;-217;332
775;-149;307
679;14;299
532;204;302
303;237;297
150;207;327
150;207;327
46;26;369
53;-197;368
133;-125;347
147;-47;337
147;-47;337
135;354;355
64;478;440
-274;-568;475
-271;-511;405
-18;-548;262
-18;-548;262
164;-499;116
184;-98;73
60;120;120
-65;337;167
-65;337;167
-113;502;107
-18;428;-85
189;-232;-310
180;-640;-426
47;-530;-439
47;-530;-439
-88;-354;-422
-174;-317;-401
-310;-374;-358
-468;-310;-274
-468;-310;-274
-582;-190;-207
-661;-57;-172
-737;-19;-178
-847;-4;-190
-847;-4;-190
-856;8;-200
-738;90;-226
-587;167;-262
-459;188;-273
-335;141;-305
-335;141;-305
-330;-11;-359
-529;22;-384
-837;636;-327
-750;833;-330
-750;833;-330
-556;430;-437
-686;-121;-423
-652;-355;-299
-458;-122;-249
-411;12;-288
-411;12;-288
-377;-84;-296
-346;-133;-246
-397;-161;-139
-463;-258;-49
-463;-258;-49
-454;-361;-2
-395;-327;18
-302;-209;24
-210;-97;14
-210;-97;14
-81;-369;-8
21;-445;0
71;-223;11
114;-185;43
183;-102;115
183;-102;115
245;-6;194
194;156;264
161;494;339
194;918;344
194;918;344
25;714;308
-31;619;356
63;106;349
115;-169;248
218;435;218
218;435;218
178;378;242
83;158;278
211;79;240
450;3;186
450;3;186
596;-107;185
553;-186;193
469;184;163
439;369;101
521;182;16
521;182;16
519;-479;-113
419;-638;-210
281;-532;-224
102;-241;-196
102;-241;-196
-8;19;-165
-52;149;-170
-120;182;-201
-181;192;-242
-181;192;-242
-228;215;-283
-271;236;-333
-348;214;-388
-488;270;-431
-526;587;-425
-526;587;-425
-525;372;-462
-397;-103;-538
-136;-409;-605
-22;-450;-653
-22;-450;-653
-46;-78;-629
-159;499;-491
-185;342;-397
-132;55;-429
-138;-95;-413
-138;-95;-413
-241;-266;-290
-87;-531;-198
4;-638;-223
162;-652;-166
162;-652;-166
299;-416;-96
273;-350;-7
289;-230;86
375;-410;190
481;-560;277
481;-560;277
600;-482;311
689;-328;319
692;-302;364
651;-292;442
651;-292;442
623;-415;486
646;-541;500
703;-389;512
734;-256;543
734;-256;543
768;-240;586
877;14;625
894;104;645
946;28;681
1033;17;729
1033;17;729
1075;-126;753
1078;-124;720
1130;64;683
1144;24;639
1144;24;639
1084;-8;570
847;-194;524
536;-273;493
226;-282;512
56;-257;561
56;-257;561
74;-335;587
180;-260;557
350;-551;450
341;-628;230
341;-628;230
173;-414;76
58;-419;33
-155;231;41
-167;-67;122
55;-60;138
55;-60;138
705;-651;71
1060;-1000;-241
963;-753;-542
649;-7;-563
649;-7;-563
242;302;-462
-33;64;-350
-55;57;-296
-54;-108;-277
-54;-108;-277
-189;160;-175
-274;231;-10
-81;-33;23
71;1;-61
22;163;-54
22;163;-54
-62;227;23
-133;220;39
-177;257;17
-184;265;7
-184;265;7
-233;211;-2
-267;209;-13
-341;223;-52
-348;105;-93
-319;22;-122
-319;22;-122
-308;-30;-122
-372;74;-114
-425;95;-104
-422;118;-124
-422;118;-124
-479;188;-162
-544;274;-192
-615;306;-231
-627;201;-272
-627;201;-272
-615;158;-289
-661;104;-294
-729;142;-298
-740;166;-295
-711;280;-288
-711;280;-288
-648;379;-286
-644;224;-290
-677;323;-268
-713;304;-222
-713;304;-222
-824;198;-165
-941;232;-105
-1059;291;-56
-1147;304;-4
-1184;132;35
-1184;132;35
-1227;4;41
-1248;61;39
-1328;-39;38
-1401;-67;60
-1401;-67;60
-1514;-163;75
-1572;-267;74
-1541;-251;53
-1498;-307;13
-1455;-348;-19
-1455;-348;-19
-1444;-284;-32
-1471;-330;-38
-1437;-258;-67
-1359;-159;-133
-1359;-159;-133
-1248;-117;-189
-1120;26;-239
-1044;-1;-300
-1028;69;-333
-1028;69;-333
-933;300;-340
-871;295;-415
-898;53;-518
-897;370;-572
-761;686;-526
-761;686;-526
-414;780;-505
-382;58;-544
-350;-30;-544
-424;112;-470
-424;112;-470
-451;235;-318
-431;286;-156
-418;151;-17
-332;108;58
-203;-51;54
-203;-51;54
19;55;-42
176;-185;-176
252;-580;-211
233;-383;-146
233;-383;-146
174;-192;-33
99;85;61
32;226;82
25;269;45
52;347;14
52;347;14
117;344;11
210;300;44
260;188;103
283;23;164
283;23;164
342;147;220
403;203;215
407;74;180
356;124;145
356;124;145
239;-33;143
204;-2;159
254;28;165
327;26;158
369;92;149
369;92;149
441;526;196
371;284;272
336;-113;348
389;-266;401
389;-266;401
420;-360;424
425;-249;398
375;-389;368
404;-259;324
459;-114;256
459;-114;256
575;-7;188
678;-74;126
704;-169;56
658;-157;-9
658;-157;-9
557;-144;-27
467;-128;-11
397;6;1
289;36;-5
156;41;-5
156;41;-5
136;263;6
120;234;-26
90;8;-52
140;75;-39
140;75;-39
109;30;-15
106;255;16
85;408;37
86;516;78
86;516;78
136;421;101
192;493;58
221;435;-20
208;401;-79
151;613;-74
151;613;-74
140;939;-52
164;770;-127
147;392;-209
117;-181;-200
117;-181;-200
80;-536;-187
61;-661;-215
131;-338;-205
328;451;-140
407;807;-76
407;807;-76
481;386;-33
605;11;11
651;-207;73
617;-331;131
617;-331;131
607;-301;170
645;-293;167
614;-219;113
631;-128;89
631;-128;89
716;-139;107
813;-192;137
883;-351;145
899;-374;169
953;-320;221
953;-320;221
1008;-219;277
993;-199;316
860;-189;366
732;3;422
732;3;422
663;34;442
701;-83;424
730;-336;366
658;-206;331
572;73;371
572;73;371
595;130;435
723;42;436
754;-66;389
712;26;387
712;26;387
658;-42;377
749;299;281
656;1004;223
412;1143;304
-95;825;427
-95;825;427
-447;608;403
-559;116;240
-438;-1069;74
-151;-879;-56
-151;-879;-56
-83;-527;-86
-215;-555;-27
-330;-661;11
-408;-593;3
-408;-593;3
-484;-269;-24
-587;-149;-69
-601;-85;-114
-535;-46;-163
-458;-56;-225
-458;-56;-225
-391;-80;-291
-368;79;-335
-431;142;-311
-466;-193;-254
-466;-193;-254
-381;-228;-245
-222;-11;-307
-113;200;-384
-6;357;-387
118;762;-277
118;762;-277
157;1709;-92
49;1753;26
116;1024;56
354;-120;13
354;-120;13
638;-451;-45
715;-173;-40
548;120;25
272;-521;102
189;-922;207
189;-922;207
220;-897;246
318;-649;182
447;-407;74
517;-242;56
517;-242;56
573;-46;134
636;5;199
608;-78;231
519;-140;291
519;-140;291
552;-108;362
672;-217;363
742;-65;337
617;-69;395
497;96;506
497;96;506
457;246;538
538;45;462
588;-427;302
782;185;213
782;185;213
597;413;248
166;621;357
-267;329;323
-300;57;162
-266;-1072;-5
-266;-1072;-5
7;-834;-138
318;-417;-234
458;-16;-263
333;21;-217
333;21;-217
112;-133;-105
-107;-125;-10
-294;-135;19
-398;-53;-23
-450;25;-86
-450;25;-86
-514;-112;-144
-601;-148;-189
-683;-104;-211
-695;-20;-220
-695;-20;-220
-663;60;-248
-579;176;-257
-454;252;-254
-368;198;-269
-368;198;-269
-353;121;-290
-369;140;-261
-318;360;-174
-318;179;-144
-367;252;-125
-367;252;-125
-282;489;-133
57;366;-158
291;256;-157
332;407;-139
332;407;-139
133;-79;-135
-67;-495;-26
-131;-366;76
-298;-241;109
-292;-101;145
-292;-101;145
-103;-33;129
79;-1;55
239;62;8
325;-123;16
325;-123;16
326;-251;65
310;-200;144
325;9;193
328;11;219
328;11;219
200;-147;283
71;-24;352
19;31;368
50;-75;335
75;-332;264
75;-332;264
133;-334;169
280;-75;121
324;267;131
28;329;169
28;329;169
-258;193;182
-279;34;121
-248;-349;40
-169;-449;-35
4;-476;-144
4;-476;-144
39;-503;-245
-26;-292;-231
-197;-34;-157
-357;-162;-95
-357;-162;-95
-455;-166;-56
-531;73;-56
-584;135;-82
-607;-70;-134
-579;-110;-196
-579;-110;-196
-548;-110;-247
-526;-291;-258
-433;-407;-257
-302;-310;-260
-302;-310;-260
-179;31;-259
-107;215;-238
-9;306;-200
88;210;-166
88;210;-166
201;450;-93
187;348;-37
168;438;3
283;488;-19
417;41;-60
417;41;-60
400;-375;7
325;171;81
291;293;37
304;-346;-22
304;-346;-22
291;-722;-34
161;-666;37
193;-126;111
142;-129;107
188;-148;103
188;-148;103
378;-277;107
530;-316;96
564;-215;91
536;-122;136
536;-122;136
523;-221;208
561;-210;241
547;-20;262
357;93;331
119;204;413
119;204;413
-25;345;427
-53;384;376
52;30;290
224;-531;187
224;-531;187
429;-426;102
343;361;103
-24;1205;267
-557;968;360
-557;968;360
-514;-184;156
-259;-1243;-71
-45;-1007;-211
196;-278;-292
245;-120;-262
245;-120;-262
53;-355;-184
-171;-432;-142
-288;-80;-157
-429;4;-206
-429;4;-206
-443;-65;-270
-385;-12;-321
-459;100;-349
-591;241;-343
-640;329;-309
-640;329;-309
-596;444;-291
-523;390;-319
-443;289;-345
-343;218;-359
-343;218;-359
-209;178;-365
-202;136;-351
-297;719;-270
-422;645;-172
-361;470;-88
-361;470;-88
-67;475;-76
286;337;-110
437;144;-162
394;-122;-141
394;-122;-141
299;-758;-67
112;-986;22
-21;-809;88
-58;-569;107
-58;-569;107
-23;-328;130
57;-206;159
154;-285;165
362;-296;166
522;-228;148
522;-228;148
430;-146;157
383;47;242
446;-12;325
382;-10;365
